"Title ID","Title","Annotation","Publisher","Copyright","OriginalCopyright","Translator","Author","Illustrator","Grade Level Span","Language","Genre","Classification","Culture","Topic","Discipline","Standard","Award"
"36347","Marianthe's Story: Painted Words, Spoken Memories","Readers become acquainted with Marianthe's story in two ways. PAINTED WORDS tells what happens when she comes to school in a new country, not knowing the language, but paints pictures to tell her new classmates about herself. Turn the book upside down and you have SPOKEN MEMORIES, in which Marianthe tells about her life before she came to the new country. Colorful paintings by the author complement the story. This is a good book for classes when a new student arrives, especially one without English language skills.","Greenwillow Books","1998",,,"- Aliki","Aliki ","K thru 2, 3 thru 5","English","Realistic Fiction","Picture Book","Multicultural","English-Language Arts/General","History/Social Science, Visual and Performing Arts",,
"16412","Marie Curie y el radio (Marie Curie and Radium)","This title focuses on Polish scientist Marie Curie, providing information on her early life and education, her marriage to fellow scientist Pierre Curie, their discovery of the element radium which led to the development of nuclear physics, and her further scientific work. The engaging text is extended by illustrations, photographs, boxed information, and timeline. Other titles in the Pioneros de la Ciencia (Pioneers of Science) series that have been translated into Spanish include GALILEO Y EL UNIVERSO (GALILEO AND THE UNIVERSE), LOUIS PASTEUR Y LOS GERMENES (LOUIS PASTEUR AND GERMS), GUGLIELMO MARCONI Y LA RADIO (GUGLIELMO MARCONI AND THE RADIO), CHARLES DARWIN Y LA EVOLUCION (CHARLES DARWIN AND EVOLUTION), and ISAAC NEWTON Y LA GRAVEDAD (ISAAC NEWTON AND GRAVITY).","Celeste Ediciones","1992",,,"Steve Parker",,"3 thru 5, 6 thru 8","Spanish","Nonfiction",,,"Physical Science (Chemistry and Physics)","Science","PS 5.1, I & E 5.6, PS 8.3, I & E 8.9",
"17002","Marie Curie: The Woman Who Changed the Course of Science","This is an engaging portrait of the life and work of Marie Curie. The book begins with her childhood in Warsaw, Poland, and concludes with her important accomplishments in research on radium. The illustrations include period photographs and other images that bring Curie's story to life.","National Geographic Society","2006",,,"Philip Steele",,"3 thru 5, 6 thru 8","English","Biography/Autobiography",,,"Physical Science (Chemistry and Physics)","History/Social Science, Science","ES 6.6",
"1465","Marisol ","Marisol Luna, a ten-year-old girl who loves to dance, moves with her family from Chicago to the suburbs. She is heartbroken when she learns that there is no dance studio in her new neighborhood—and there is definitely no Mexican folk-dance troupe like the one in her former neighborhood. She comes to realize that no matter where she is, her dreams and passion to dance represent who she is.","Pleasant Company","2005",,,"Gary Soto",,"3 thru 5","English","Fiction",,"Latino/Latino American","Dance, Music","Visual and Performing Arts","VAPA D PreK-12.1, VAPA D PreK-12.2, VAPA D PreK-12.3, VAPA D PreK-12.4, VAPA D PreK-12.5",
"39849","Marley: A Dog Like No Other","This adaptation of John Grogan’s memoir, MARLEY AND ME: LIFE AND LOVE WITH THE WORLD’S WORST DOG, was created for elementary and middle-school students. The story focuses on the antics of Marley, Grogan’s unruly Labrador retriever. Both humorous and sentimental, the book has wide appeal and is of high interest to otherwise reluctant readers and boys. Includes photographs of Marley.","Collins","2007",,,"John Grogan",,"3 thru 5","English","Humor, Narrative Nonfiction, Nonfiction","Struggling Reader",,"English-Language Arts/General","English-Language Arts/General ",,
"2172","Marsupial Sue Presents the Runaway Pancake","Sue, a kangaroo, teams up with some of her Australian animal friends to put on a play called “The Runaway Pancake.” Illustrated with colored pencil, acrylic, dye, and ink. Includes a CD with music, lyrics, and a performance by the author.","Simon & Schuster","2005",,,"John Lithgow","Jack E. Davis","3 thru 5","English","Fiction","Picture Book, Read Aloud","Australian","Theatre","Visual and Performing Arts","VAPA T PreK-12.2",
"39078","Martin's Big Words: The Life of Dr. Martin Luther King, Jr.","This picture book biography of Dr. Martin Luther King, Jr., pairs words from his speeches with striking collage illustrations to present important moments in his life. Each collage combines cut-paper, photographs, and watercolor to interpret the big words spoken by Dr. King.","Jump at the Sun/Hyperion","2001",,,"Doreen Rappaport","Bryan Collier","3 thru 5, 6 thru 8","English","Biography/Autobiography","Picture Book, Read Aloud","Black/African American","English-Language Arts/General","History/Social Science",,"Caldecott Honor, Coretta Scott King Illustrator Honor"
"1133","Martina, the Beautiful Cockroach","A humorous retelling of a Cuban folktale in which a cockroach interviews her suitors to decide whom to marry. The text, sprinkled with Spanish words, and the vivid illustrations will bring rollicking laughter when the tale is read aloud. Spanish edition is available.","Peachtree","2007",,,"Carmen Agra Deedy","Michael Austin","K thru 2, 3 thru 5","English","Folklore","Picture Book, Read Aloud","Latino/Latino American","Diversity, Life Science (Biology), Lifestyles Around the World, World Cultures: Perspectives, Practices, and Products","History/Social Science, Science","HSS 1.5","California Young Reader Medal, Pura Belpre Narrative Honor"
"15162","Marvelous Math: A Book of Poems","This book is a collection of 16 poems by a variety of authors including Lee Bennet Hopkins, Janet Wong, David McCord, and others. The poems present different aspects of mathematics in daily life and highlight the relationship of math to nature. The book is illustrated with full-color paintings.","Simon & Schuster","1997",,,"Lee Bennett Hopkins (selector)","Karen Barbour","3 thru 5, 6 thru 8","English","Poetry","Picture Book, Read Aloud",,"Number Sense","English-Language Arts/Literary Elements, Mathematics",,
"37718","Mary Celeste: An Unsolved Mystery from History","The ship ""Mary Celeste"" is discovered on the high seas in 1872 with its entire crew missing. The story is related by a female narrator who shares her methods of investigation, the facts surrounding the discovery, and possible explanations for this mystery as she challenges readers to come to their own conclusions. Two-page, pencil-and-watercolor illustrations add historical detail.","Simon & Schuster","1999",,,"Heidi E. Y. Stemple, Jane Yolen","Roger  Roth","3 thru 5","English","Nonfiction","Picture Book",,"English-Language Arts/General","History/Social Science",,
"37661","Mary on Horseback: Three Mountain Stories","Three poignant vignettes bring to life the true story of Mary Breckenridge, the founder of the Frontier Nursing Service which, since 1925, has provided medical services to the people of rural Appalachian Kentucky. A preface and afterword add details about rural Kentucky life in the 1920s, Breckenridge's life, and her contributions.","Dial Books","1998",,,"Rosemary Wells","Peter  McCarty","3 thru 5","English","Biography/Autobiography, Historical Fiction",,,"English-Language Arts/General","History/Social Science, Science",,"Christopher Award"
"39233","Mary Smith","This historically based picture book recounts how Mary Smith performed her duties of waking up key citizens of the community by blowing her pea-shooter at their windows in the early industrial age before the advent of alarm clocks. The thick black lines and muted colors are reminiscent of early twentieth-century illustrations.","Farrar, Straus & Giroux","2003",,,"Andrea U'Ren","Andrea U'Ren","K thru 2, 3 thru 5","English","Biography/Autobiography, Narrative Nonfiction","Picture Book, Read Aloud","Western European","English-Language Arts/General","History/Social Science, English-Language Arts/Literary Elements, Mathematics","HSS 1.4, Math K.MD.1-4, Math 1.MD.1-4, Math 2.MD.1-10",
"15990","Mas mortiferas mates (More Murderous Math)","A group of prisoners are desperately seeking a way to break out of their cells. They find out that their math skills can help. The engaging illustrations show how measurement and geometry along with number operations are essential. Cartoonlike illustrations help tie the story in with the math concepts. See other books in the Esa Horrible Ciencia (Horrible Science) series.","Editorial Molino","1998",,"Conchita Peraire del  Molino","Kjartan Poskitt","Philip  Reeve","3 thru 5, 6 thru 8","Spanish","Fiction",,,"Mathematical Reasoning, Measurement & Geometry (Geometry), Number Sense","Mathematics","Math 4.MD.1-7, Math 4.G.1-3, Math 4.MP.1-8, Math 5.MD.1-5, Math 5.G.1-6, Math 6.RP.1-3, Math 6.G.1-6",
"41416","Matchbox Diary, The","When a little girl visits her great-grandfather at his curio-filled home, she chooses an unusual object to learn about, an old cigar box. The box holds a collection of matchboxes, making up her great-grandfather’s diary. What is inside the matchboxes tells the story of her great-grandfather's journey from Italy to a new country, before he could read and write.","Candlewick Press","2013",,,"Paul Fleischmann","Bagram Ibatouline","3 thru 5","English","Fiction","Picture Book, Read Aloud",,"Immigration/Migration","History/Social Science, English-Language Arts/General ",,"Christopher Award"
"17019","Math Appeal","Rhyming anecdotes present opportunities for simple math activities and provide hints for problem solving. The book uses arrays and patterns for counting.","Scholastic","2003",,,"Greg Tang","Harry  Briggs","3 thru 5","English","Fiction in Verse","Counting Book",,"Number Sense","Mathematics",,
"36351","Math Curse","This book looks at life through the eyes of an obsessed student who develops extreme math anxiety when her teacher encourages the class to ""think of almost everything as a math problem."" The complexity of word problems is taken to new heights as totally irrelevant non-mathematical factors are introduced and the narrator's world spins out of control. The illustrations feature oversized drawings with collage.","Viking Press","1995",,,"Jon Scieszka","Lane Smith","3 thru 5, 6 thru 8","English","Fiction, Humor","Picture Book, Read Aloud",,"English-Language Arts/General","Mathematics","Math 2.OA.1-6, Math 3.OA.1-9, Math 3.NF.1-3, Math 3.MD.1-8, Math 4.MD.1-7, Math 5.NBT.1-7","California Young Reader Medal"
"40044","Math for All Seasons: Mind-Stretching Math Riddles","This book presents 12 rhyming riddles that pose math puzzles connected to the seasons of the year. The riddles are meant to challenge readers to look at the puzzles in different ways. Readers will learn quick tricks and will discover the variety of patterns in the world around them. Illustrated with full-color artwork, the book concludes with explanations about different ways to see and solve each problem. Useful as an introduction to multiplication.","Scholastic Press","2002",,,"Greg Tang","Greg Tang","3 thru 5","English","Nonfiction","Picture Book, Read Aloud",,"Mathematical Reasoning, Number Sense","Mathematics","Math 3.OA.1-9, Math 4.OA.1-5",
"16160","Math Man","Marnie and her class take a field trip to the grocery store where they meet Garth, the stock boy, who is also known as Math Man. The children discover percentages, fractions, division, multiplication, and other math concepts. A group of mathematically gifted mice hang out on the edges of the pages and translate the math into equations. The book is illustrated with humorous line-and-watercolor pictures.","Scholastic","2001",,,"Teri Daniels","Timothy  Bush","3 thru 5","English","Fiction","Picture Book",,"Algebra (Functions, I, II, Linear), Mathematical Reasoning, Number Sense","Mathematics","Math 3.OA.1-9, Math 3.NF.1-3, Math 3.MP.1-8",
"17021","Math Potatoes","Sixteen math riddles are presented in rhyme. Each poses a problem and gives the readers a hint, encouraging children to group numbers to arrive at sums and products. Illustrated with bright and engaging digital artwork.","Scholastic","2005",,,"Greg Tang","Harry Briggs","3 thru 5","English","Fiction in Verse","Concept Book, Picture Book",,"Mathematical Reasoning, Number Sense","Mathematics","Math 3.OA.1-9, Math 3.NBT.1-3, Math 3.MP.1-8, Math 4.OA.1-5, Math 4.NBT.1-6, Math 4.MP.1-8, Math 5.OA.1-3, Math 5.NBT.1-7, Math 5.MP.1-8",
"15205","Math Talk: Mathematical Ideas in Poems for Two Voices","This collection of 25 poems presents a variety of mathematical ideas including fractals, Fibonnaci numbers, imaginary numbers, pi, tessellations, and infinity. The poems are presented through poetic dialogues written for two people to read.","Wide World Publishing","1991",,,"Theoni Pappas",,"3 thru 5, 6 thru 8, 9 thru 12","English","Poetry",,,"Algebra (Functions, I, II, Linear), Measurement & Geometry (Geometry), Number Sense, Statistics, Data Analysis, & Probability","Visual and Performing Arts, Mathematics","Math 3.G.1-2, Math 4.OA.1-5, Math 4.NF.1-7, Math 5.OA.1-3, Math 5.NF.1-7, Math 5.G.1-6, Math 6.RP.1-3, Math 6.EE.1-9, Math 6.G.1-6, Math 7.RP.1-3, Math 7.NS.1-5, Math 7.EE.1-6, Math 7.G.1-7, Math HS.Functions, Math HS.Geometry",
"16606","Mathematickles! Poems","Poems that cleverly reflect mathematical forms and concepts are presented in a seasonal format. The watercolor and gouache illustrations use bright colors and broad, grainy brush strokes: freely painted swirls and angles form bold designs. This is a pattern book that integrates mathematics and language arts seamlessly.","Margaret K. McElderry Books","2003",,,"Betsy Franco","Steven  Salerno","K thru 2, 3 thru 5","English","Poetry","Picture Book",,"Mathematical Reasoning","English-Language Arts/Literary Elements, Mathematics, Science","Math 2.OA.1-6, Math 3.OA.1-9, Math 5.OA.1-3",
"786","Matisse, the King of Color","Artist Henri Matisse develops a strong friendship with Monique, a girl who helped nurse him back to health after a serious illness. This narrative includes the story of the Chapelle de Rosaire in France, a small chapel Matisse designed as a gift for Monique after she had entered a nunnery, and where he created beautiful stained-glass windows for her to enjoy. Based on the life of Matisse.","Barron’s","2007",,,"Laurence Anholt","Laurence Anholt","3 thru 5","English","Biography/Autobiography","Picture Book","Western European","Visual Arts","Visual and Performing Arts","VAPA V PreK-12.1, VAPA V PreK-12.3, VAPA V PreK-12.4",
"2483","Maude March on the Run!","Because of a misunderstanding over her involvement in a botched robbery, Maude, with her younger sister Sallie, hides out at the home of an uncle. When Maude is discovered and arrested, the orphaned sisters flee, hoping to clear Maude’s name. This Wild West adventure, the sequel to THE MISADVENTURES OF MAUDE MARCH, is filled with warmth and humor.","Yearling","2008",,,"Audrey Couloumbis",,"3 thru 5, 6 thru 8","English","Historical Fiction",,,"American History","History/Social Science","HSS 5.8, HSS 8.8",
"2542","Max","Max is an excellent baseball player. On Saturday mornings he walks with his sister, Lisa, to her dancing school on his way to the park for his weekly game. One morning, Max is early, and Lisa’s teacher invites him to join the dance class. Before he knows it, he is having fun. Young ballplayers and ballet dancers will share Max’s delight when he discovers that dance class is a great way to warm up for a home run.","Aladdin","1987",,,"Rachel Isadora","Rachel Isadora","K thru 2, 3 thru 5","English","Fiction","Picture Book, Read Aloud",,"Dance","Visual and Performing Arts","VAPA D PreK-12.2, VAPA D PreK-12.5",
"16473","Max Goes to Mars","This book is filled with interesting scientific facts and other information in fictional story form. The scientific information is explained fully in readable, understandable terms, and the illustrations make a perfect match for the text. Almost every page has sidebars for the readers who want to learn more about the science of space travel, Mars, and ancient mythology about the planets. An activity page demonstrating the orbit of Mars through a movement exercise is included. Most special are the heartwarming photographs of the real Max, which bring the readers closer to Max and his adventures.","Big Kid Science","2005",,,"Jeffrey Bennett","Alan  Okamoto","K thru 2, 3 thru 5","English","Fiction","Picture Book",,"Earth Science","Science","ES 3.4, ES 5.3",
"38742","Mayroon Akong Alagang Puno (I Have a Tree That I Nurture)","This award-winning book demonstrates the power of imagination: how it can lead a person, especially a child, to dream and reach places beyond this world, create different things, and even see the past and the future.","Aklat Adarna","1998",,"Danilo M.  Reyes","Carla M. Pacis","Mariano  Ching","3 thru 5","Filipino","Biography/Autobiography, Nonfiction",,,"English-Language Arts/General","English-Language Arts/General ",,
"41091","Maze of Bones, The","In this first book of “The 39 CLUES” series, Amy and Dan, members of the powerful Cahill family, try to uncover the 39 clues which will reveal the secrets of their lineage and show what really happened to their parents. The Cahills are swept up into mystery and mayhem, traveling across the country and around the world with their nanny in search of clues. This book series encompasses hundreds of game cards and an online world that allows readers to play a part in the story and compete for prizes.","Scholastic Press","2008",,,"Rick Riordan",,"3 thru 5","English","Fiction, Mystery",,,"English-Language Arts/General","English-Language Arts/General ",,
"38019","McMummy","When Mozie is left to care for a greenhouse of experimental plants, all sorts of wild things begin to happen. With the support of his best friend, Mozie learns the reward for his perseverance.","HarperCollins","1993",,,"Betsy Cromer Byars",,"3 thru 5","English","Fantasy, Humor",,,"English-Language Arts/General","Science",,
"894","Me and Uncle Romie: A Story Inspired by the Life and Art of Romare Bearden","A young boy spends the summer in New York City, visiting the neighborhood of Harlem, where his uncle, collage artist Romare Bearden, grew up. This story shows how Bearden, who was a renowned artist in the Harlem Renaissance, used paint and collage to create his art. Instructions explain how to make a story collage.","Dial Books for Young Readers","2002",,,"Claire Hartfield","Jerome Lagarrigue","K thru 2, 3 thru 5","English","Biography/Autobiography, Fiction, Realistic Fiction","Picture Book","Black/African American","American History, Visual Arts","Visual and Performing Arts","VAPA V PreK-12.1, VAPA V PreK-12.3, VAPA V PreK-12.4, VAPA V PreK-12.5",
"40316","Me, Frida","This biography of Frida Kahlo, set in San Francisco in 1930, describes when she and her husband Diego Rivera arrived from Mexico as Rivera is commissioned to paint murals for the Pacific Stock Exchange. At first, Frida is shy and lonely, but she soon shows she is strong, feisty, and creative. This true story encourages children to believe in themselves so they can make their dreams come true. Illustrated with brilliant charcoal-and-acrylic paintings. California author and California illustrator.","Abrams Books for Young Readers","2010",,,"Amy Novesky","David Diaz","3 thru 5, 6 thru 8","English","Biography/Autobiography, Narrative Nonfiction","Picture Book","Latino/Latino American","Diversity, Visual Arts","Visual and Performing Arts, English-Language Arts/General ","VAPA V PreK-12.3, VAPA V PreK-12.4","Pura Belpre Illustration Honor"
"40366","Meadowlands: A Wetlands Survival Story","This is an ecological history of the Meadowlands, an estuary in New Jersey. It describes the decline that began when settlers from Europe began draining the land and filling the marshes. Over time, the Meadowlands, once a thriving estuary, had become polluted. Illustrations and text show the slow recovery of the area and the activists and volunteers involved in recovery efforts. Useful for initiating a unit of study on ecology or habitats. Illustrated with double-page spread of watercolor artwork and sketches of animal and plant life.","Farrar, Straus and Giroux","2011",,,"Thomas F. Yezerski","Thomas F. Yezerski","3 thru 5","English","Narrative Nonfiction","Picture Book",,"Life Science (Biology)","Science","LS 4.2, LS 4.3",
"36346","Meanwhile","When Raymond writes the word ""Meanwhile . . ."" on his wall with a red marker, he comes face-to-face with pirates, a Western posse, and Martians. Feiffer uses a watercolor, comic-strip style for the action-filled illustrations.","HarperCollins","1997",,,"Jules Feiffer","Jules  Feiffer","K thru 2, 3 thru 5","English","Fantasy, Fiction","Picture Book, Read Aloud",,"English-Language Arts/General","English-Language Arts/Vocabulary",,"California Young Reader Medal"
"37067","Measuring Penny","Assigned a homework project to measure an object in several different ways, Lisa chooses her dog, Penny. She uses standard units, such as inches, and nonstandard units, such as cotton swabs and dog biscuits. Illustrated with acrylics in a primitive style, this selection is a good read-aloud book for introducing a lesson on measurement.","Henry Holt and Company","1998","1997",,"Loreen Leedy","Loreen Leedy","K thru 2, 3 thru 5","English","Nonfiction","Picture Book, Read Aloud",,"English-Language Arts/General","Mathematics","Math 1.MD.1-4, Math 2.MD.1-10, Math 3.MD.1-8, Math 4.MD.1-7",
"2501","Meditations of John Muir: Nature’s Temple","Offering sixty selections of John Muir’s writings, this book can be read aloud daily to introduce children to different regions of California. The patriarch of the American environmental movement wrote about subjects such as Yosemite, a walk to the gulf, the mountains of California, and summer in the Sierra Nevada. Each entry takes three to five minutes to read and transports children to another world. Illustrated with black-and-white photos that enhance the journey.","Wilderness Press","2005","2001",,"Chris Highland","Chris Highland","3 thru 5","English","Essay, Nonfiction","Read Aloud",,"American History, Earth Science, Geography, Life Science (Biology), Physical Science (Chemistry and Physics)","History/Social Science","HSS 3.1, HSS 4.1",
"15636","Meeting Dolphins: My Adventures in the Sea","This lively, first-person narrative by marine biologist Kathleen Dudzinski highlights the characteristics and habits of dolphins, as well as her research projects and use of scientific equipment. The book is illustrated with well chosen full-color photographs as well as stills from the IMAX film ""Dolphins,"" in which she is featured. See other books in the National Geographic Society series.","National Geographic Society","2000",,,"Kathleen Dudzinski",,"3 thru 5, 6 thru 8","English","Narrative Nonfiction","Photo Essay",,"Life Science (Biology)","Science","LS 5.2, LS 7.5",
"15407","Megatooth","Large, colorful illustrations accompany a short description of Megalodon, ""giant tooth,"" a huge prehistoric shark. The book includes watercolor illustrations of animals that lived ten million years ago. An explanation of how scientists estimate the size of Megalodon and ideas about how they evolved to such a large size and ultimately disappeared are discussed. This book may appeal to reluctant readers.","Henry Holt and Company","2001",,,"Patrick O’Brien","Patrick  O’Brien","3 thru 5, 6 thru 8","English","Narrative Nonfiction","Picture Book, Read Aloud",,"Earth Science, Life Science (Biology)","Science","LS 3.3, LS 4.2, ES 6.6, LS 7.3, ES 7.4",
"40586","Mermaid Queen: The Spectacular True Story of Annette Kellerman, Who Swam Her Way to Fame, Fortune, and Swimsuit History","Born in Australia at the turn of the twentieth century, Annette Kellerman was forced to wear leg braces as a young child and turned to swimming to strengthen her body. Overcoming physical and societal constraints, she became an internationally recognized endurance swimmer, invented water ballet, and designed the modern swimsuit for women, which at the time was considered too risqué for American tastes. Large, bold illustrations provide period details, and back matter offers additional information on the life of this early feminist.","Scholastic Press","2009",,,"Shana Corey","Edwin Fotheringham","K thru 2, 3 thru 5","English","Biography/Autobiography","Picture Book","Australian","Physical Fitness, Women’s Studies","History/Social Science, Physical Education",,
"40808","Merry-Go-Round: A Book About Nouns","Ruth Heller provides a lesson on nouns. Vivid double-page illustrations accompany rhyming text that explains proper, common, abstract, concrete, and collective nouns. This book provides an effective review of noun forms for students in upper grades and may be used to introduce nouns to students in the lower grades and to English learners. See other titles in the “World of Language” series. California author–illustrator.","Perfection Learning","1998","1990",,"Ruth Heller","Ruth Heller","3 thru 5","English","Narrative Nonfiction, Nonfiction, Poetry","Picture Book",,"English-Language Arts/General","English-Language Arts/General , English-Language Arts/Writing, Literacy/Motivation",,
"41373","Mesmerized: How Ben Franklin Solved a Mystery that Baffled All of France","The day Ben Franklin first set foot in Paris, France, he found the city all abuzz. Everyone was talking about something new—remarkable, thrilling, and strange. Something called science!

But soon the straightforward American inventor Benjamin Franklin is upstaged by a compelling and enigmatic figure: Dr. Mesmer. In staged shows, Mesmer convinces the people of Paris that he controls a magic force that can make water taste like a hundred different things, cure illness, and control thoughts! But Ben Franklin is not convinced. Will his practical approach of observing, hypothesizing, and testing get to the bottom of the mysterious Mesmer's tricks? ","Candlewick Press","2015",,,"Mara Rockliff","Iacopo Bruno","3 thru 5","English","Narrative Nonfiction","Picture Book",,"American History, International Studies/World History","History/Social Science, Science",,"Cook Prize, Golden Kite Author Honor, Orbis Pictus Award"
"15905","Meteor!","A meteor landing in the front yard of the Gaw family sets off a chain of events and gossip in the quiet rural community of Mudsock Meadow. The story is based on a true event and is illustrated with Polacco's signature imaginative, full-color paintings.","Philomel Books","1987",,,"Patricia Polacco","Patricia  Polacco","K thru 2, 3 thru 5","English","Fiction","Picture Book, Read Aloud",,"Earth Science","Science","ES 5.5",
"38750","Mi hija, mi hijo, el aguila, la paloma: Un canto Azteca (My Daughter, My Son, the Eagle, the Dove: An Aztec Chant)","This retelling of early Aztec teachings was meant to instruct young people about life. It is a sample of the intellectual creations of the inhabitants of ancient Mexico. Guevara's illustrations combine elements taken directly from the Codex Mendoza, with contemporary views of young Latino people's lives painted on amate (Mexican bark) paper.","Dutton Books","2000",,,"Ana Castillo","S.  Guevara","3 thru 5, 6 thru 8","Spanish","Narrative Nonfiction",,"Latino/Latino American","English-Language Arts/General","English-Language Arts/General ",,
"16167","Mi primer libro de matematicas (My First Math Book)","This is a colorful introduction to a variety of mathematical concepts through games and puzzles which encourage young readers to develop math skills. Readers experience graphs, decimals, multiplication, word problems, and more.","DK Publishing","1995",,,"David Clemson, Wendy Clemson","Wendy  Clemson","K thru 2, 3 thru 5","Spanish","Nonfiction","Concept Book, Counting Book, Picture Book",,"Mathematical Reasoning, Measurement & Geometry (Geometry), Number Sense","Mathematics","Math NS K.2, Math MR K.1, Math MR K.2, Math MG 2.1, Math NS 3.2",
"16012","Mi rincon en la montana (My Side of the Mountain)","Sam Gribley does what many young people dream of doing—he builds a treehouse in the Catskill Mountains, where he lives alone for a year. The story features his struggle for survival and his ultimate realization that he needs human companionship. The sequel to this selection is THE OTHER SIDE OF THE MOUNTAIN.","Dutton Books","1996","1959",,"Jean Craighead George","Jean Craighead George","3 thru 5, 6 thru 8","Spanish","Fiction, Realistic Fiction",,,"Earth Science, Life Science (Biology)","Science","LS 4.3, LS 6.5, ES 6.6","Newbery Honor"
"605","Mia’s Story: A Sketchbook of Hopes and Dreams","In looking for her beloved puppy one winter day, a girl living in a small village in Chile discovers a way to add beauty to her village and help her family. Captioned illustrations are done in pencil and watercolor. Presents a glimpse of contemporary life in a faraway place and demonstrates how creativity and hope can make things better. Appropriate for reading aloud to students of many ages.
 
","Candlewick Press","2006",,,"Michael Foreman","Michael Foreman","3 thru 5, 6 thru 8","English","Fiction","Picture Book, Read Aloud","Latino/Latino American","Economics, Life Science (Biology), Lifestyles Around the World, World Cultures: Perspectives, Practices, and Products","History/Social Science","HSS 1.6",
"2171","Micawber","Micawber, a squirrel who is fascinated by art, lives in the Central Park carousel in New York City. He enjoys looking at famous paintings through the skylight of a nearby museum. One day, he follows a young artist home from the museum and, as the artist sleeps, Micawber uses her paint and his bushy tail to make his own paintings. The book features bright, realistic illustrations and includes a CD recording of the author reading the story.","Simon & Schuster","2005",,,"John Lithgow","C. F. Payne","K thru 2, 3 thru 5","English","Fiction","Easy Reader, Picture Book, Read Aloud",,"Visual Arts","Visual and Performing Arts","VAPA M PreK-12.1, VAPA M PreK-12.4",
"39241","Michelangelo","In this extended-text picture book, Stanley uses the chronology of Michelangelo's life to explain the style, technique, and meaning of his sculpture, architecture, and paintings. Computer-manipulated drawings of his actual work and Stanley's original watercolors work together to make this a thorough, easy-to-understand, and informative biography.","HarperCollins","2000",,,"Diane Stanley","Diane Stanley","3 thru 5, 6 thru 8","English","Biography/Autobiography, Nonfiction","Picture Book","Western European","English-Language Arts/General","History/Social Science, Visual and Performing Arts","VAPA V PreK-12.1, VAPA V PreK-12.2, VAPA V PreK-12.3, VAPA V PreK-12.4, VAPA V PreK-12.5",
"37295","Mick Harte Was Here","Thirteen-year-old Phoebe recalls the life and personality of her younger brother Mick and his death in a bicycle accident. This selection is a great discussion starter and read-aloud book that is useful for lessons on narrative writing involving personal experiences with death or with siblings.","Knopf","1994",,,"Barbara Park",,"3 thru 5, 6 thru 8","English","Realistic Fiction","Read Aloud",,"English-Language Arts/General","English-Language Arts/Writing",,
"16688","Midnight Forests: A Story of Gifford Pinchot and Our National Forests","Gifford Pinchot is regarded by many as the father of the conservation movement. Growing up in Pennsylvania in the nineteenth century, Pinchot first learned about forestry and conservation at L'Ecole Nationale Forestiere in France. When he returned to the United States, he was appointed the first manager of the new, national Forest Service. This title includes an afterword.","Boyds Mills Press","2005",,,"Gary Hines","Robert  Casilla","3 thru 5","English","Biography/Autobiography","Picture Book",,"Life Science (Biology)","Science","LS 3.3",
"38281","Midnight Fox","Tom reluctantly goes to his aunt's farm when his parents embark on a European vacation. The discovery of a black fox and her den leads to a summer of learning and ultimately some difficult choices. The book is available in paperback or prebind.","Viking Press","1996","1968",,"Betsy Cromer Byars","Ann  Grifalconi","3 thru 5","English","Fiction","Read Aloud",,"English-Language Arts/General","Science",,
"15313","Midnight Math: Twelve Terrific Math Games","In this humorous story mice are challenged by a series of mathematical puzzles involving addition, subtraction, and other math skills. The collage illustrations have a 3-D quality that is created by a mix of computer-generated pictures, fabric, and dark backgrounds.","Holiday House","2000",,,"Peter Lewdon","Marilyn Mets","K thru 2, 3 thru 5","English","Narrative Nonfiction","Picture Book",,"Number Sense","Mathematics","Math K.CC.1-7, Math K.OA.1-5, Math K.NBT.1, Math K.MD.1-4, Math 1.OA.1-8, Math 2.OA.1-6",
"36819","Mightiest Heart","Steadfastness, loyalty, and courage emerge as major themes in this retelling of a Welsh legend about Prince Llywelyn and his faithful dog, Gelert. The illustrations are rich paintings that eloquently capture the love between boy and dog.","Dial Books","1998",,,"Lynn Cullen","Laurel  Long","3 thru 5","English","Legend","Picture Book, Read Aloud",,"English-Language Arts/General","English-Language Arts/General ",,
"2236","Mighty Jackie, the Strike-out Queen","In 1931, a seventeen-year-old girl pitched against Babe Ruth and Lou Gehrig in an exhibition game and struck out both of them. This true story of Jackie Mitchell’s place in baseball history reflects her lifelong determination to be a pitcher. After that historic game, Mitchell was banned from playing professional baseball because the sport was considered “too strenuous” for women. Includes an author’s note and bibliography. California author.","Simon & Schuster","2004",,,"Marissa Moss","C. F. Payne","3 thru 5","English","Biography/Autobiography","Picture Book, Read Aloud",,"Physical Fitness, Women’s Studies","Physical Education",,
"2144","Milkman, The","In the early morning, the milkman makes his rounds, helping his neighbors in a variety of ways. Children learn about home delivery of milk and cream, a regular practice in the not-too-distant past. This is a delightful taste of Americana and may encourage children to reminisce with their grandparents about “the olden days” and to talk about other community jobs that have vanished. The artwork features colors that lighten from nighttime blue to pre-dawn gray to sun-washed orange, as the milkman makes his rounds.","Puffin Books","2005",,,"Carol Foskett Cordsen","Douglas B. Jones","K thru 2, 3 thru 5","English","Historical Fiction","Picture Book, Read Aloud",,"American History","History/Social Science","HSS 2.1",
